9/5/2021,19:36:34,90.98738927,46.98740385,988.8514986,93.6117597,38.96666212,989.2358253,-92.11160417,41.86705433,255.7,9/19/2021,10:09:23
9/5/2021,19:36:43,91.02465306,47.04063407,988.804079,94.26189367,39.51784531,989.1885494,-92.11160317,41.8670465,255.7,9/19/2021,10:09:32
9/5/2021,19:36:52,91.08986472,46.94677281,988.781529,94.31761956,38.26019139,989.1836787,-92.11159917,41.86704517,255.9,9/19/2021,10:09:41
9/5/2021,19:37:01,91.11781258,46.9881715,988.7526727,94.4476467,38.30121307,989.1907545,-92.11159517,41.86704633,256.5,9/19/2021,10:09:50
9/5/2021,19:37:10,91.1550764,47.01195459,988.7858375,94.65197528,38.39551071,989.1820534,-92.11158967,41.867048,257.3,9/19/2021,10:09:59
9/5/2021,19:37:19,91.19234023,46.98860921,988.7384011,94.54981096,38.24103852,989.1171874,-92.1115845,41.867039,258.7,9/19/2021,10:10:08
9/5/2021,19:37:28,91.22960407,46.95347806,988.771564,93.86252536,39.53130276,989.2141024,-92.11157967,41.86704233,258,9/19/2021,10:10:17
9/5/2021,19:37:38,91.26686792,46.87120696,988.7778584,94.01112741,37.87454198,989.1550595,-92.111579,41.867047,256.4,9/19/2021,10:10:27
9/5/2021,19:37:47,91.30413178,46.84785044,988.7841514,93.40743241,38.79494557,989.1335889,-92.1115785,41.86704517,257.8,9/19/2021,10:10:36
9/5/2021,19:37:56,91.35071161,46.77740173,988.7181209,92.08859874,40.42910958,989.1263816,-92.11157817,41.86704983,256.3,9/19/2021,10:10:45
9/5/2021,19:38:05,91.39729146,46.65979661,988.7864419,91.30844858,41.24995954,989.1642535,-92.11158233,41.86704517,257.6,9/19/2021,10:10:54
9/5/2021,19:38:14,91.44387131,46.35945766,988.8010197,91.00196203,43.58058176,989.106935,-92.11158083,41.86704667,257.6,9/19/2021,10:11:03
9/5/2021,19:38:23,91.47181924,46.14739328,988.7721425,90.89979998,42.78026377,989.1246129,-92.11157933,41.86705033,255.8,9/19/2021,10:11:12
9/5/2021,19:38:32,91.50908314,46.30673522,988.8053012,91.23414876,43.05320503,989.1520397,-92.11158217,41.867042,257,9/19/2021,10:11:21
9/5/2021,19:38:41,91.56497901,46.24216654,988.8012883,91.60564821,41.71841414,989.2130541,-92.11158467,41.8670565,254.7,9/19/2021,10:11:30
9/5/2021,19:38:50,91.60224293,46.18928885,988.7538162,92.46010012,40.86793669,989.2699483,-92.11159317,41.86704583,256.8,9/19/2021,10:11:39
9/5/2021,19:38:59,91.65813883,46.05984333,988.7229159,93.48173322,38.69934006,989.2009468,-92.11159417,41.86706183,257,9/19/2021,10:11:48
9/5/2021,19:39:08,91.69540278,46.10129306,988.7291907,94.59624928,39.14697327,989.1315682,-92.1115975,41.8670555,258.7,9/19/2021,10:11:57
9/5/2021,19:39:18,91.7606147,46.28440121,988.7603284,94.22474309,38.62422665,989.1825669,-92.11159783,41.867051,259.7,9/19/2021,10:12:07
9/5/2021,19:39:27,91.80719466,46.08412804,988.8017695,92.8130272,39.7493572,989.1200986,-92.11159333,41.867054,259.4,9/19/2021,10:12:16
9/5/2021,19:39:36,91.86309063,45.93104552,988.7708515,93.65819776,37.85278099,989.1395815,-92.11159133,41.86706017,258.5,9/19/2021,10:12:25
9/5/2021,19:39:45,91.91898662,45.75434011,988.8474625,94.55909862,37.40616424,989.1532913,-92.11159067,41.86706167,259.1,9/19/2021,10:12:34
9/5/2021,19:39:54,91.95625062,45.64831609,988.7730757,95.11635936,36.79374815,989.1595501,-92.11159033,41.86706267,259.1,9/19/2021,10:12:43
9/5/2021,19:40:03,92.02146265,45.67218377,988.7504286,95.39499043,35.87206344,989.1902426,-92.11159,41.86707033,257.5,9/19/2021,10:12:52
9/5/2021,19:40:12,92.06804268,45.6015775,988.7380883,96.21231098,36.14009207,989.2372688,-92.11159517,41.86707533,256.9,9/19/2021,10:13:01
9/5/2021,19:40:21,92.14257077,45.59007875,988.8043811,96.61168499,35.65828762,989.2104732,-92.11159417,41.86707883,255.1,9/19/2021,10:13:10
9/5/2021,19:40:30,92.19846685,45.50768942,988.8272113,97.1968161,35.30586996,989.1850121,-92.11158567,41.86707867,254.7,9/19/2021,10:13:19
9/5/2021,19:40:39,92.25436295,45.42528644,988.7693645,97.45687504,34.93811358,989.2537383,-92.111584,41.86708467,253.1,9/19/2021,10:13:28
9/5/2021,19:40:48,92.33820714,45.48462886,988.7363639,97.42901157,34.12380211,989.2007754,-92.111583,41.86707983,254.4,9/19/2021,10:13:37
9/5/2021,19:40:58,92.42205137,45.22522177,988.8109316,97.25254298,35.0179611,989.1799199,-92.11158933,41.86707483,255.6,9/19/2021,10:13:47
9/5/2021,19:41:07,92.47794755,44.85937537,988.7530571,97.79123714,34.14384119,989.2230197,-92.11158583,41.86707067,256.4,9/19/2021,10:13:56
9/5/2021,19:41:16,92.55247581,44.75922321,988.7655381,97.54975334,33.99667571,989.1711932,-92.11158533,41.86707317,255.1,9/19/2021,10:14:05
9/5/2021,19:41:25,92.62700411,44.88345802,988.8049139,97.32684552,33.63971884,989.1638716,-92.11157417,41.867072,253.8,9/19/2021,10:14:14
9/5/2021,19:41:34,92.68290036,44.62377104,988.7470143,98.19990285,33.65969205,989.23155,-92.11157617,41.8670715,254.3,9/19/2021,10:14:23
9/5/2021,19:41:43,92.75742872,44.50584284,988.7863809,98.4506755,33.116896,989.0971407,-92.11158717,41.86707283,255.1,9/19/2021,10:14:32
9/5/2021,19:41:52,92.82264106,44.55918046,988.7367476,99.20299572,32.62126552,989.2212796,-92.11159183,41.8670745,256.2,9/19/2021,10:14:41
9/5/2021,19:42:01,92.90648554,44.54168226,988.7305744,100.0946389,32.27304461,989.1925056,-92.11158883,41.86707333,257.5,9/19/2021,10:14:50
9/5/2021,19:42:10,92.96238188,44.63045437,988.6457297,100.5869024,31.72491575,989.1361552,-92.11158683,41.8670715,258.3,9/19/2021,10:14:59
9/5/2021,19:42:19,93.0275943,44.8669711,988.7037006,101.25564,32.05269491,989.1551858,-92.111593,41.86708433,255.3,9/19/2021,10:15:08
9/5/2021,19:42:28,93.10212281,44.89083247,988.6892209,101.9243803,32.21822406,989.1736642,-92.111599,41.86709133,254.4,9/19/2021,10:15:17
9/5/2021,19:42:38,93.15801922,44.94418505,988.6581709,102.8067501,31.31317305,989.1332948,-92.11160017,41.86708283,255.8,9/19/2021,10:15:27
9/5/2021,19:42:47,93.22323172,44.94438826,988.7699639,103.4197677,31.6603244,989.1002188,-92.11159517,41.867074,257.5,9/19/2021,10:15:36
9/5/2021,19:42:56,93.29776032,45.02735921,988.701636,103.8284474,29.5393461,989.10579,-92.11159133,41.86706467,258.5,9/19/2021,10:15:45
9/5/2021,19:43:05,93.36297287,45.15168297,988.7326816,103.9213293,30.85543246,989.189493,-92.11158733,41.86706367,258.9,9/19/2021,10:15:54
9/5/2021,19:43:14,93.40955329,45.25822553,988.7202467,102.9925128,30.97843728,989.1334681,-92.11158333,41.867065,258.9,9/19/2021,10:16:03
9/5/2021,19:43:23,93.49339806,45.1402962,988.6870862,103.1318349,30.69254671,989.1475154,-92.11159167,41.86706133,258.9,9/19/2021,10:16:12
9/5/2021,19:43:32,93.57724288,45.15239715,988.7616005,103.4104796,31.116988,989.1476457,-92.11159417,41.86706383,258.6,9/19/2021,10:16:21
9/5/2021,19:43:41,93.62382335,45.17028764,988.6953053,103.5869547,30.4860626,989.1672092,-92.111595,41.86706817,259.5,9/19/2021,10:16:30
9/5/2021,19:43:50,93.68903603,45.21780416,988.7801815,103.5869547,30.69750637,989.1114018,-92.111596,41.86707033,260.1,9/19/2021,10:16:39
9/5/2021,19:43:59,93.74493263,45.18251636,988.8029304,103.5219375,29.32703678,989.1644112,-92.11159533,41.86707183,259.1,9/19/2021,10:16:48
9/5/2021,19:44:08,93.81946147,45.10588988,988.7614521,103.4290559,29.37094027,989.1085909,-92.11159217,41.86706933,259.3,9/19/2021,10:16:57
9/5/2021,19:44:18,93.89399034,44.92279026,988.7199615,103.9399057,28.99933374,989.1504096,-92.1115895,41.86706517,259.8,9/19/2021,10:17:07
9/5/2021,19:44:27,93.98715147,44.92306915,988.6950123,104.4228924,28.75478091,989.194749,-92.11158367,41.8670635,258.5,9/19/2021,10:17:16
9/5/2021,19:44:36,94.02441594,45.05331442,988.7550528,105.2959873,28.38761052,989.1431083,-92.11158983,41.86706533,258.6,9/19/2021,10:17:25
9/5/2021,19:44:45,94.11757715,45.16008819,988.7839573,105.7418248,27.63979166,989.2091166,-92.111592,41.8670715,256.7,9/19/2021,10:17:34
9/5/2021,19:44:54,94.1734739,45.08927796,988.7797482,105.453888,27.86963768,989.1734968,-92.11159467,41.86708233,255.3,9/19/2021,10:17:43
9/5/2021,19:45:03,94.2386868,44.93565039,988.7568738,105.9461674,26.61694986,989.2253218,-92.11160083,41.86708683,254.1,9/19/2021,10:17:52
9/5/2021,19:45:12,94.30389972,44.67547332,988.7070525,106.0390505,27.98567721,989.1970839,-92.111601,41.86708667,252.8,9/19/2021,10:18:01
9/5/2021,19:45:21,94.35979654,44.35010773,988.7028258,105.5746356,28.57631524,989.1983631,-92.111594,41.86708017,253.8,9/19/2021,10:18:10
9/5/2021,19:45:30,94.41569337,44.15489673,988.6985947,105.992609,28.07145411,989.1552832,-92.111591,41.86708183,253.1,9/19/2021,10:18:19
9/5/2021,19:45:39,94.4902225,44.15504534,988.7647947,106.2433935,28.22435046,989.1013459,-92.1115985,41.86708417,253.2,9/19/2021,10:18:28
